"","id","author_id","created_at","text","lang","source","retweet_count","reply_count","like_count","quote_count","hashtags","mentions","urls","possibly_sensitive","conversation_id","reply_settings","context_entities","referenced_tweets","text_clean","tmpid","Effectiveness_of_GLP1_Agonists","Personal_Experiences_and_Side_Effects","Perceptions_of_Weight_Loss","Food_Industry_Perceptions","Addiction_and_Cravings","Weight_Loss_Journey","Marketing_and_Product_Ideas","Mood_and_Energy","Scientific_Information","Societal_Issues","author_username","author_name","author_profile_image","author_verified","author_followers","count","day"
"1273",1943781395333362064,232578837,2025-07-11 21:16:13,"The onslaught of thyroid cancer and pancreatic cancer from Ozempic is just beginning. 

Our clinic uses the drug, but for god's sake, stopping handing it out like candy, and take patients off as soon as possible. 

I beg you.","en",NA,193,80,1224,7,"[]","[]","[]",FALSE,1943781395333362064,"everyone","['Sake', 'Sake']","[]","The onslaught of thyroid cancer and pancreatic cancer from Ozempic is just beginning. Our clinic uses the drug but for gods sake stopping handing it out like candy and take patients off as soon as possible. I beg you.",109,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DoctorTro","DoctorTro","https://pbs.twimg.com/profile_images/1288836812752982016/dVyG8X--_normal.jpg",FALSE,158075,1,11
"1274",1943769311409319945,1327526226504814592,2025-07-11 20:28:11,"ozempic apparently works by taking away cravings

are we zombiewalking our way into the Hollywoodization of the real world, where everyone is beautiful but nobody is horny","en",NA,0,0,1,0,"[]","[]","[]",FALSE,1943769311409319945,"everyone","[]","[]","ozempic apparently works by taking away cravings are we zombiewalking our way into the Hollywoodization of the real world where everyone is beautiful but nobody is horny",110,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"roshgadol1","kilgore trout","https://pbs.twimg.com/profile_images/1938454499045122048/qUTpilo5_normal.jpg",FALSE,15,1,11
"1275",1945923837687669198,230545728,2025-07-17 19:09:31,"@BenHewitt2023 Madness mate, people are basically starving themselves due to no appetite. No wonder why your mate gets pissed so easy. Empty stomach id handle 4 at best as well.","en",NA,0,0,0,0,"[]","['BenHewitt2023']","[]",FALSE,1945861269984059660,"everyone","[]","[<ReferencedTweet id=1945865508928065931 type=replied_to>]","@BenHewitt2023 Madness mate people are basically starving themselves due to no appetite. No wonder why your mate gets pissed so easy. Empty stomach id handle 4 at best as well.",111,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"StoicRacingClub","George","https://pbs.twimg.com/profile_images/1937830996142968832/W7RdBpX8_normal.jpg",FALSE,846,1,17
"1276",1945865508928065931,1653400874712985602,2025-07-17 15:17:44,"@StoicRacingClub I know someone who must’ve lost 30kg to monjuaro and now he can’t have more then 4 pints without being all over the shop","en",NA,0,0,0,0,"[]","['StoicRacingClub']","[]",FALSE,1945861269984059660,"everyone","[]","[<ReferencedTweet id=1945861269984059660 type=replied_to>]","@StoicRacingClub I know someone who mustve lost 30kg to monjuaro and now he cant have more then 4 pints without being all over the shop",112,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"BenHewitt2023","Ben","https://pbs.twimg.com/profile_images/1653401032276230144/qHQSNsN1_normal.jpg",FALSE,993,1,17
"1277",1945864507223327016,1574412368087580677,2025-07-17 15:13:45,"@StoicRacingClub Is short-term weight loss sustainable? Let’s think about the long-term health effects.","en",NA,0,0,0,0,"[]","['StoicRacingClub']","[]",FALSE,1945861269984059660,"everyone","[]","[<ReferencedTweet id=1945861269984059660 type=replied_to>]","@StoicRacingClub Is short-term weight loss sustainable? Lets think about the long-term health effects.",113,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nutra_AI","FReeMind •","https://pbs.twimg.com/profile_images/1898592814872588288/rlee0hwX_normal.jpg",FALSE,527,1,17
"1278",1945861271322075403,230545728,2025-07-17 15:00:54,"So much for body positivity 🤣🤣🤣","en",NA,0,0,0,0,"[]","[]","[]",FALSE,1945861269984059660,"everyone","['Wellness and health', 'Body Positivity']","[<ReferencedTweet id=1945861269984059660 type=replied_to>]","So much for body positivity",114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"StoicRacingClub","George","https://pbs.twimg.com/profile_images/1937830996142968832/W7RdBpX8_normal.jpg",FALSE,846,1,17
"1279",1945725801686589760,14202304,2025-07-17 06:02:35,"Now my brain knows there’s things I can eat and I don’t even feel like eating them. I’m not hungry at all!!! This is fucking amazing and I am so glad I decided to go through with trying it. 

It can only get better from here.","en",NA,0,0,0,0,"[]","[]","[]",FALSE,1945725795290259621,"everyone","['Food & Beverage Business', 'Food', 'Food experience']","[<ReferencedTweet id=1945725799690014806 type=replied_to>]","Now my brain knows theres things I can eat and I dont even feel like eating them. Im not hungry at all!!! This is fucking amazing and I am so glad I decided to go through with trying it. It can only get better from here.",115,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"musicluvr1O","Molly","https://pbs.twimg.com/profile_images/1825410772148600832/y88Fh02O_normal.jpg",FALSE,997,1,17
"1280",1945725799690014806,14202304,2025-07-17 06:02:35,"I’ve been trying to eat healthier and exercise more on my own without anything but there’s only so much you can do when your stomach is literally growling in the middle of the night and you feel like your starving. It would keep me awake at night!","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945725795290259621,"everyone","[]","[<ReferencedTweet id=1945725797689368771 type=replied_to>]","Ive been trying to eat healthier and exercise more on my own without anything but theres only so much you can do when your stomach is literally growling in the middle of the night and you feel like your starving. It would keep me awake at night!",116,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"musicluvr1O","Molly","https://pbs.twimg.com/profile_images/1825410772148600832/y88Fh02O_normal.jpg",FALSE,997,1,17
"1281",1945725797689368771,14202304,2025-07-17 06:02:34,"I usually would start feeling hungry sometimes not even 30 minutes after eating a big dinner. I didn’t even need seconds tonight!!! I had a small bowl from Cava with mostly greens and some chicken and I haven’t felt hungry at all. This is amazing!!!

It hasn’t even been 24 hours!","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945725795290259621,"everyone","['Food & Beverage Business', 'Food', 'Food experience']","[<ReferencedTweet id=1945725795290259621 type=replied_to>]","I usually would start feeling hungry sometimes not even 30 minutes after eating a big dinner. I didnt even need seconds tonight!!! I had a small bowl from Cava with mostly greens and some chicken and I havent felt hungry at all. This is amazing!!! It hasnt even been 24 hours!",117,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"musicluvr1O","Molly","https://pbs.twimg.com/profile_images/1825410772148600832/y88Fh02O_normal.jpg",FALSE,997,1,17
"1282",1945653751169077336,400816891,2025-07-17 01:16:17,"You don’t need to be drugged into silence.
You need a plan built around your physiology.
DM me “RESET”
and I’ll send you the protocol I use with clients who want to heal it for good.","en",NA,0,0,0,0,"[]","[]","[]",FALSE,1945653744911180161,"everyone","[]","[<ReferencedTweet id=1945653749881430151 type=replied_to>]","You dont need to be drugged into silence. You need a plan built around your physiology. DM me RESET and Ill send you the protocol I use with clients who want to heal it for good.",118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"le_danny1","Danny Le","https://pbs.twimg.com/profile_images/1864348221910212608/7JU69klr_normal.jpg",FALSE,131,1,17
"1283",1945653749881430151,400816891,2025-07-17 01:16:17,"Inside my coaching, we fix the root systems:
✅ Blood sugar regulation
✅ Nervous system support
✅ Hormone timing
✅ Phase-specific training
So fat loss becomes a byproduct — not a fight.","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945653744911180161,"everyone","[]","[<ReferencedTweet id=1945653748576989518 type=replied_to>]","Inside my coaching we fix the root systems  Blood sugar regulation Nervous system support Hormone timing Phase-specific training So fat loss becomes a byproduct — not a fight.",119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"le_danny1","Danny Le","https://pbs.twimg.com/profile_images/1864348221910212608/7JU69klr_normal.jpg",FALSE,131,1,17
"1284",1945653748576989518,400816891,2025-07-17 01:16:16,"Fat loss doesn’t come from force.
It comes from alignment.
You don’t suppress the signal — you decode it.","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945653744911180161,"everyone","[]","[<ReferencedTweet id=1945653747289374824 type=replied_to>]","Fat loss doesnt come from force. It comes from alignment. You dont suppress the signal — you decode it.",120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"le_danny1","Danny Le","https://pbs.twimg.com/profile_images/1864348221910212608/7JU69klr_normal.jpg",FALSE,131,1,17
"1285",1945653747289374824,400816891,2025-07-17 01:16:16,"Here’s the truth:
If you're bloated after meals…
Wired at night…
Not losing fat…
Running on fumes…
That’s not a willpower problem.
That’s biofeedback your body is begging you to listen to.","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945653744911180161,"everyone","['Food & Beverage Business', 'Food', 'Meals']","[<ReferencedTweet id=1945653745905271178 type=replied_to>]","Heres the truth  If youre bloated after meals. Wired at night. Not losing fat. Running on fumes. Thats not a willpower problem. Thats biofeedback your body is begging you to listen to.",121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"le_danny1","Danny Le","https://pbs.twimg.com/profile_images/1864348221910212608/7JU69klr_normal.jpg",FALSE,131,1,17
"1286",1945653745905271178,400816891,2025-07-17 01:16:16,"GLP-1 drugs like Ozempic don’t fix your metabolism.
They suppress appetite, flatten dopamine, and silence the signals that matter most.","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945653744911180161,"everyone","[]","[<ReferencedTweet id=1945653744911180161 type=replied_to>]","GLP-1 drugs like Ozempic dont fix your metabolism. They suppress appetite flatten dopamine and silence the signals that matter most.",122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"le_danny1","Danny Le","https://pbs.twimg.com/profile_images/1864348221910212608/7JU69klr_normal.jpg",FALSE,131,1,17
"1287",1945840210656297112,69686220,2025-07-17 13:37:12,"@chrisgrayson For real!","en",NA,0,0,0,0,"[]","['chrisgrayson']","[]",FALSE,1945613966387949638,"everyone","[]","[<ReferencedTweet id=1945704942519357632 type=replied_to>]","@chrisgrayson For real!",123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"TeslaTakesOver","Llama Mama","https://pbs.twimg.com/profile_images/1905771380827897856/3CesD7SQ_normal.jpg",FALSE,13672,1,17
"1288",1945613710271418827,1758589296137879552,2025-07-16 22:37:10,"@ninethreelol lol crazy","en",NA,0,0,1,0,"[]","['ninethreelol']","[]",FALSE,1945610615826850206,"everyone","[]","[<ReferencedTweet id=1945610615826850206 type=replied_to>]","@ninethreelol lol crazy",124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"whyillbedwammed","again_and_again.exe 💭","https://pbs.twimg.com/profile_images/1870711021054447616/SL4v7Srd_normal.jpg",FALSE,206,1,16
"1289",1945612449971114222,1868165018958835712,2025-07-16 22:32:10,"@ninethreelol My bro 😂🥹🤜🤛","en",NA,0,0,1,0,"[]","['ninethreelol']","[]",FALSE,1945610615826850206,"everyone","[]","[<ReferencedTweet id=1945610615826850206 type=replied_to>]","@ninethreelol My bro",125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"buzzin_crypto","Buzzin 🔱","https://pbs.twimg.com/profile_images/1945636835579027456/Cgu97CRp_normal.jpg",FALSE,1268,1,16
"1290",1945611129218019705,857491879,2025-07-16 22:26:55,"@ninethreelol Real","en",NA,0,0,1,0,"[]","['ninethreelol']","[]",FALSE,1945610615826850206,"everyone","[]","[<ReferencedTweet id=1945610615826850206 type=replied_to>]","@ninethreelol Real",126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"HabitullyOnline","bigDAWG","https://pbs.twimg.com/profile_images/1938750301558788096/OaPolhOC_normal.jpg",FALSE,1693,1,16
"1291",1945197245084655806,1939273877638557696,2025-07-15 19:02:17,"@betteryourxx Sleep deprivation can disrupt hunger and satiety hormones, making it harder to respond to the medication's signals.","en",NA,0,0,1,0,"[]","['betteryourxx']","[]",FALSE,1945186692236804126,"everyone","[]","[<ReferencedTweet id=1945186692236804126 type=replied_to>]","@betteryourxx Sleep deprivation can disrupt hunger and satiety hormones making it harder to respond to the medications signals.",127,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"GlpTrackerApp","GLP1 Tracker App","https://pbs.twimg.com/profile_images/1939274214034321408/a2VlV6nw_normal.jpg",FALSE,31,1,15
"1292",1945180946631721314,1916929412,2025-07-15 17:57:32,"@Britishfinest21 Fuck that fatty go straight for the 200ml","en",NA,0,0,0,0,"[]","['Britishfinest21']","[]",FALSE,1945170392902946954,"everyone","[]","[<ReferencedTweet id=1945170392902946954 type=replied_to>]","@Britishfinest21 Fuck that fatty go straight for the 200ml",128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"cgd_chris","Chris davis","https://pbs.twimg.com/profile_images/1875046453166665728/FD8OVpf3_normal.jpg",FALSE,893,1,15
"1293",1945174112889864368,701725072,2025-07-15 17:30:22,"@Britishfinest21 Does it come in bacon flavour?","en",NA,0,0,0,0,"[]","['Britishfinest21']","[]",FALSE,1945170392902946954,"everyone","[]","[<ReferencedTweet id=1945170392902946954 type=replied_to>]","@Britishfinest21 Does it come in bacon flavour?",129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"wright_gazza","🦈Gaz🦈 ✈️✈️","https://pbs.twimg.com/profile_images/1772730597854642176/douc2KXa_normal.jpg",FALSE,194,1,15
"1294",1945171933479223650,1821201307224698882,2025-07-15 17:21:43,"@Britishfinest21 Diet coke maybe?","en",NA,0,0,1,0,"[]","['Britishfinest21']","[]",FALSE,1945170392902946954,"everyone","['CPG', 'Beverage - CPG', 'Food & Beverage Business', 'Coca-Cola', 'Coca Cola - Diet Coke', 'Food', 'Drinks', 'Generic Drinks', 'Soda', 'Coca-Cola', 'CPG', 'Beverage - CPG', 'Coca Cola - Diet Coke', 'Coca Cola - Diet Coke']","[<ReferencedTweet id=1945170392902946954 type=replied_to>]","@Britishfinest21 Diet coke maybe?",130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"topst1970","Top","https://pbs.twimg.com/profile_images/1932559597660741633/P-fgOOJk_normal.jpg",FALSE,201,1,15
"1295",1945108817261322315,1722225602684702720,2025-07-15 13:10:55,"Ready to reduce food noise and balance your hunger hormones naturally? Visit https://t.co/NPtB4J2iJw to learn more about our clinically-proven system.","en",NA,0,1,0,0,"[]","[]","['https://nutrigenomics.store/promo/balance-your-hunger-hormones/']",FALSE,1945108812966322275,"everyone","[]","[<ReferencedTweet id=1945108816476934478 type=replied_to>]","Ready to reduce food noise and balance your hunger hormones naturally? Visit to learn more about our clinically-proven system.",131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"GoNutriHealthy","Go Nutri Healthy","https://pbs.twimg.com/profile_images/1724287693406765056/2_1AJK_k_normal.jpg",FALSE,5,1,15
"1296",1945108816476934478,1722225602684702720,2025-07-15 13:10:54,"No more battling willpower alone. Your body deserves proper hormonal support.","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945108812966322275,"everyone","[]","[<ReferencedTweet id=1945108815373811808 type=replied_to>]","No more battling willpower alone. Your body deserves proper hormonal support.",132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"GoNutriHealthy","Go Nutri Healthy","https://pbs.twimg.com/profile_images/1724287693406765056/2_1AJK_k_normal.jpg",FALSE,5,1,15
"1297",1945108815373811808,1722225602684702720,2025-07-15 13:10:54,"• Supporting healthy blood sugar levels
• Feeling fuller, longer","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945108812966322275,"everyone","[]","[<ReferencedTweet id=1945108814602088891 type=replied_to>]","• Supporting healthy blood sugar levels • Feeling fuller longer",133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"GoNutriHealthy","Go Nutri Healthy","https://pbs.twimg.com/profile_images/1724287693406765056/2_1AJK_k_normal.jpg",FALSE,5,1,15
"1298",1945108814602088891,1722225602684702720,2025-07-15 13:10:54,"This isn't just about weight loss. It's about:
• Quieting those persistent food thoughts
• Building sustainable eating habits","en",NA,0,1,0,0,"[]","[]","[]",FALSE,1945108812966322275,"everyone","['Food & Beverage Business', 'Food', 'Food experience', 'Organic', 'Organic', 'Green living']","[<ReferencedTweet id=1945108812966322275 type=replied_to>]","This isnt just about weight loss. Its about  • Quieting those persistent food thoughts • Building sustainable eating habits",134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"GoNutriHealthy","Go Nutri Healthy","https://pbs.twimg.com/profile_images/1724287693406765056/2_1AJK_k_normal.jpg",FALSE,5,1,15
"1299",1945655888762790062,1805915008410214400,2025-07-17 01:24:47,"@TheAlphaTruth @heath_larita @Gabepluguez Have you ever struggled to change a habit, even when you wanted to? I wrote something that might relate
https://t.co/lrxPUGpugx","en",NA,0,0,0,0,"[]","['TheAlphaTruth', 'heath_larita', 'Gabepluguez']","['https://freemomentop.blogspot.com/2025/05/why-is-it-hard-to-change-ourselves.html']",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945652253907374109 type=replied_to>]","@TheAlphaTruth @heath_larita @Gabepluguez Have you ever struggled to change a habit even when you wanted to? I wrote something that might relate",135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"cric06745277849","cric","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,4,1,17
"1300",1945652253907374109,1110746686991810560,2025-07-17 01:10:20,"@heath_larita @Gabepluguez Obesity is the number one cause of death in America, if these points are so simple and work then obesity issue should be easily solved but in fact, gaining weight, losing weight being obese has nothing to do with food. It has everything to do with a person psychology and habits","en",NA,0,1,1,0,"[]","['heath_larita', 'Gabepluguez']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945139923641675806 type=replied_to>]","@heath_larita @Gabepluguez Obesity is the number one cause of death in America if these points are so simple and work then obesity issue should be easily solved but in fact gaining weight losing weight being obese has nothing to do with food. It has everything to do with a person psychology and habits",136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"TheAlphaTruth","AlphaTruth","https://pbs.twimg.com/profile_images/1779610250720501760/--za5Un8_normal.jpg",FALSE,87,1,17
"1301",1945346475560444180,15087908,2025-07-16 04:55:17,"@Gabepluguez I joined @JoelCohen_ investment recommendation platform signals and made a profit of $45,330 in just three weeks! Their signals and guidance helped me make informed decisions and maximize my returns.","en",NA,0,0,0,0,"[]","['Gabepluguez', 'JoelCohen_']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945083761781026865 type=replied_to>]","@Gabepluguez I joined @JoelCohen_ investment recommendation platform signals and made a profit of $45330 in just three weeks! Their signals and guidance helped me make informed decisions and maximize my returns.",137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AndreaDavis_0","Andrea Davis","https://pbs.twimg.com/profile_images/1930363538637230080/ExMlRpSc_normal.jpg",FALSE,159,1,16
"1302",1945208748332503293,1594202617,2025-07-15 19:48:00,"@Gabepluguez @SportsCentralO Come tail a 6 man parlay hitting $19k Tonight🔥💯
CLICK THE LINK ON MY BIO AND JOIN THE CHAT🔥","en",NA,0,0,0,0,"[]","['Gabepluguez', 'SportsCentralO']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945083761781026865 type=replied_to>]","@Gabepluguez @SportsCentralO Come tail a 6 man parlay hitting $19k Tonight CLICK THE LINK ON MY BIO AND JOIN THE CHAT",138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"bimboxicow","bola081","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,38,1,15
"1303",1945200795349086301,36840596,2025-07-15 19:16:24,"@Gabepluguez Those whom I have seen to be successful switch to eating a big protein breakfast, and no dinner just a snack, getting plenty of sleep","en",NA,0,0,0,0,"[]","['Gabepluguez']","[]",FALSE,1945083761781026865,"everyone","['Food & Beverage Business', 'Food', 'Food experience']","[<ReferencedTweet id=1945083812234293460 type=replied_to>]","@Gabepluguez Those whom I have seen to be successful switch to eating a big protein breakfast and no dinner just a snack getting plenty of sleep",139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ings4palin","Ing Rahamposse No More 🗣️","https://pbs.twimg.com/profile_images/1796713327466274816/w2HEB6IA_normal.jpg",FALSE,2158,1,15
"1304",1945140827195326900,2309828166,2025-07-15 15:18:06,"@simba1017469 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['simba1017469', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945090618696302905 type=replied_to>]","@simba1017469 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
"1305",1945140795696193725,2309828166,2025-07-15 15:17:59,"@C10ud_burst If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['C10ud_burst', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945087345776079310 type=replied_to>]","@C10ud_burst If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
"1306",1945140711487127775,2309828166,2025-07-15 15:17:39,"@tmholden3 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['tmholden3', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945087745644273687 type=replied_to>]","@tmholden3 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
"1307",1945140686946271648,2309828166,2025-07-15 15:17:33,"@heath_larita If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['heath_larita', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945139923641675806 type=replied_to>]","@heath_larita If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
"1308",1945140653429563562,2309828166,2025-07-15 15:17:25,"@TheAlphaTruth If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['TheAlphaTruth', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945085728112726248 type=replied_to>]","@TheAlphaTruth If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
"1309",1945140632118259819,2309828166,2025-07-15 15:17:20,"@Clint14703266 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['Clint14703266', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945118998669963381 type=replied_to>]","@Clint14703266 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
"1310",1945140609720647708,2309828166,2025-07-15 15:17:14,"@PabloR_Official If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['PabloR_Official', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945087575716192358 type=replied_to>]","@PabloR_Official If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
"1311",1945140588367454664,2309828166,2025-07-15 15:17:09,"@walkedaway2008 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02

👆👆👆👆👆👆👆👆👆👆👆👆","en",NA,0,0,0,0,"[]","['walkedaway2008', 'SHARKOFFICIAl02', 'SHARKOFFICIAl02']","[]",FALSE,1945083761781026865,"everyone","[]","[<ReferencedTweet id=1945089386820837663 type=replied_to>]","@walkedaway2008 If anybody actually wants to start winning bets today this is the person to follow and thank me later @SHARKOFFICIAl02 @SHARKOFFICIAl02",147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"pujiEsta13","puji lestari","https://pbs.twimg.com/profile_images/1935420068516511744/QEBk6IMz_normal.jpg",FALSE,30,1,15
