author_name_x,possibly_sensitive_x,referenced_tweets_x,mentions_x,id,author_verified_x,author_username_x,author_profile_image_x,author_id_x,conversation_id_x,retweet_count_x,created_at_x,tmpid_x,reply_count_x,text_x,like_count_x,quote_count_x,urls_x,reply_settings_x,text_clean_x,lang_x,author_followers_x,hashtags_x,source_x,context_entities_x,Effectiveness_of_GLP1_Agonists,Personal_Experiences_and_Side_Effects,Perceptions_of_Weight_Loss,Food_Industry_Perceptions,Addiction_and_Cravings,Weight_Loss_Journey,Marketing_and_Product_Ideas,Mood_and_Energy,Scientific_Information,Societal_Issues,author_name_y,possibly_sensitive_y,referenced_tweets_y,mentions_y,author_verified_y,author_username_y,author_profile_image_y,author_id_y,conversation_id_y,retweet_count_y,created_at_y,tmpid_y,reply_count_y,text_y,like_count_y,quote_count_y,urls_y,reply_settings_y,text_clean_y,lang_y,author_followers_y,hashtags_y,source_y,context_entities_y
Gretta Haberman,False,[<ReferencedTweet id=1943797929489432588 type=replied_to>],"['BreezyEvergreen', 'DoctorTro']",1943847370808340606,False,GrettaHaberman,https://pbs.twimg.com/profile_images/1561849499840139267/rw6qjZHZ_normal.jpg,2416447827,1943781395333362064,0,2025-07-12 01:38:22+00:00,1034,0,@BreezyEvergreen @DoctorTro It took longer to figure out cigarette smoking.  It is all media/greed/Insurance companies.,0,0,[],everyone,@BreezyEvergreen @DoctorTro It took longer to figure out cigarette smoking. It is all media/greed/Insurance companies.,en,238,[],,"['Financial Services Business', 'Business & finance', 'Personal finance', 'Insurance']",False,False,False,False,False,False,False,False,False,False,Gretta Haberman,False,[<ReferencedTweet id=1943797929489432588 type=replied_to>],"['BreezyEvergreen', 'DoctorTro']",False,GrettaHaberman,https://pbs.twimg.com/profile_images/1561849499840139267/rw6qjZHZ_normal.jpg,2416447827,1943781395333362064,0,2025-07-12 01:38:22+00:00,1034,0,@BreezyEvergreen @DoctorTro It took longer to figure out cigarette smoking.  It is all media/greed/Insurance companies.,0,0,[],everyone,@BreezyEvergreen @DoctorTro It took longer to figure out cigarette smoking. It is all media/greed/Insurance companies.,en,238,[],,"['Financial Services Business', 'Business & finance', 'Personal finance', 'Insurance']"
Gretta Haberman,False,[<ReferencedTweet id=1943815225490169962 type=replied_to>],"['ThomAquinas77', 'DoctorTro']",1943846913356574807,False,GrettaHaberman,https://pbs.twimg.com/profile_images/1561849499840139267/rw6qjZHZ_normal.jpg,2416447827,1943781395333362064,0,2025-07-12 01:36:33+00:00,1035,0,"@ThomAquinas77 @DoctorTro Yep, or Lion for the win. Saved my life. I switch back and forth. Easy and sustainable.",0,0,[],everyone,@ThomAquinas77 @DoctorTro Yep or Lion for the win. Saved my life. I switch back and forth. Easy and sustainable.,en,238,[],,[],False,False,False,False,False,False,False,False,False,False,Gretta Haberman,False,[<ReferencedTweet id=1943815225490169962 type=replied_to>],"['ThomAquinas77', 'DoctorTro']",False,GrettaHaberman,https://pbs.twimg.com/profile_images/1561849499840139267/rw6qjZHZ_normal.jpg,2416447827,1943781395333362064,0,2025-07-12 01:36:33+00:00,1035,0,"@ThomAquinas77 @DoctorTro Yep, or Lion for the win. Saved my life. I switch back and forth. Easy and sustainable.",0,0,[],everyone,@ThomAquinas77 @DoctorTro Yep or Lion for the win. Saved my life. I switch back and forth. Easy and sustainable.,en,238,[],,[]
Shaf,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943846403920605409,False,Shafpocalypse,https://pbs.twimg.com/profile_images/758422006794588160/oCNQ3QZo_normal.jpg,552141937,1943781395333362064,0,2025-07-12 01:34:32+00:00,1036,0,@DoctorTro No it’s not,0,0,[],everyone,@DoctorTro No its not,en,239,[],,[],False,False,False,False,False,False,False,False,False,False,Shaf,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,Shafpocalypse,https://pbs.twimg.com/profile_images/758422006794588160/oCNQ3QZo_normal.jpg,552141937,1943781395333362064,0,2025-07-12 01:34:32+00:00,1036,0,@DoctorTro No it’s not,0,0,[],everyone,@DoctorTro No its not,en,239,[],,[]
Meesh,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943846153751069148,False,MeeshFL,https://pbs.twimg.com/profile_images/1844205062031015939/wEmWnqso_normal.jpg,1040288424341721088,1943781395333362064,1,2025-07-12 01:33:32+00:00,1037,3,@DoctorTro It’s crazy that it’s “creating” the same types of cancer that the covid “vaccine” does. I said a year ago…they’re going to blame Ozempic when in reality it’s the covid “vaccine”. I know Ozempic is harmful but I’m telling you it’s going to be used to cover up cancers caused by,24,0,[],everyone,@DoctorTro Its crazy that its creating the same types of cancer that the covid vaccine does. I said a year ago.theyre going to blame Ozempic when in reality its the covid vaccine. I know Ozempic is harmful but Im telling you its going to be used to cover up cancers caused by,en,2406,[],,[],False,False,False,False,False,False,False,False,False,False,Meesh,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,MeeshFL,https://pbs.twimg.com/profile_images/1844205062031015939/wEmWnqso_normal.jpg,1040288424341721088,1943781395333362064,1,2025-07-12 01:33:32+00:00,1037,3,@DoctorTro It’s crazy that it’s “creating” the same types of cancer that the covid “vaccine” does. I said a year ago…they’re going to blame Ozempic when in reality it’s the covid “vaccine”. I know Ozempic is harmful but I’m telling you it’s going to be used to cover up cancers caused by,24,0,[],everyone,@DoctorTro Its crazy that its creating the same types of cancer that the covid vaccine does. I said a year ago.theyre going to blame Ozempic when in reality its the covid vaccine. I know Ozempic is harmful but Im telling you its going to be used to cover up cancers caused by,en,2406,[],,[]
DoctorTro,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],[],1943846137087099189,False,DoctorTro,https://pbs.twimg.com/profile_images/1288836812752982016/dVyG8X--_normal.jpg,232578837,1943781395333362064,2,2025-07-12 01:33:28+00:00,1038,5,"I want to clarify 

This statement is more for people taking it with minimal weight to lose or for people who have been on long term and stopped seeing weight loss 

This is NOT for people with diabetes or severe obesity where the benefits likely outweigh risks if/when lifestyle",33,0,[],everyone,I want to clarify This statement is more for people taking it with minimal weight to lose or for people who have been on long term and stopped seeing weight loss This is NOT for people with diabetes or severe obesity where the benefits likely outweigh risks if/when lifestyle,en,158075,[],,[],False,False,False,False,False,False,False,False,False,False,DoctorTro,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],[],False,DoctorTro,https://pbs.twimg.com/profile_images/1288836812752982016/dVyG8X--_normal.jpg,232578837,1943781395333362064,2,2025-07-12 01:33:28+00:00,1038,5,"I want to clarify 

This statement is more for people taking it with minimal weight to lose or for people who have been on long term and stopped seeing weight loss 

This is NOT for people with diabetes or severe obesity where the benefits likely outweigh risks if/when lifestyle",33,0,[],everyone,I want to clarify This statement is more for people taking it with minimal weight to lose or for people who have been on long term and stopped seeing weight loss This is NOT for people with diabetes or severe obesity where the benefits likely outweigh risks if/when lifestyle,en,158075,[],,[]
DoctorTro,False,[<ReferencedTweet id=1943841116274798838 type=replied_to>],['lavnderamethyst'],1943843226084872604,False,DoctorTro,https://pbs.twimg.com/profile_images/1288836812752982016/dVyG8X--_normal.jpg,232578837,1943781395333362064,0,2025-07-12 01:21:54+00:00,1039,1,@lavnderamethyst Known cause of c cell hyperplasia,5,0,[],everyone,@lavnderamethyst Known cause of c cell hyperplasia,en,158075,[],,[],False,False,False,False,False,False,False,False,False,False,DoctorTro,False,[<ReferencedTweet id=1943841116274798838 type=replied_to>],['lavnderamethyst'],False,DoctorTro,https://pbs.twimg.com/profile_images/1288836812752982016/dVyG8X--_normal.jpg,232578837,1943781395333362064,0,2025-07-12 01:21:54+00:00,1039,1,@lavnderamethyst Known cause of c cell hyperplasia,5,0,[],everyone,@lavnderamethyst Known cause of c cell hyperplasia,en,158075,[],,[]
lavenderamethyst 💚,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943841116274798838,False,lavnderamethyst,https://pbs.twimg.com/profile_images/1713888576809947136/6WZLnp2z_normal.jpg,871580679749771264,1943781395333362064,1,2025-07-12 01:13:31+00:00,1040,1,"@DoctorTro The pancreatic cancer makes sense, but how does this result in thyroid cancer?",3,0,[],everyone,@DoctorTro The pancreatic cancer makes sense but how does this result in thyroid cancer?,en,936,[],,[],False,False,False,False,False,False,False,False,False,False,lavenderamethyst 💚,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,lavnderamethyst,https://pbs.twimg.com/profile_images/1713888576809947136/6WZLnp2z_normal.jpg,871580679749771264,1943781395333362064,1,2025-07-12 01:13:31+00:00,1040,1,"@DoctorTro The pancreatic cancer makes sense, but how does this result in thyroid cancer?",3,0,[],everyone,@DoctorTro The pancreatic cancer makes sense but how does this result in thyroid cancer?,en,936,[],,[]
Alger Woolf,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],"['DoctorTro', '55_i__']",1943839515694809199,False,AlgerWoolf72896,https://pbs.twimg.com/profile_images/1928165512925806592/rjVQsPmT_normal.jpg,1928165483980959744,1943781395333362064,0,2025-07-12 01:07:09+00:00,1041,0,"@DoctorTro What this guy said makes sense.🫛🌐🪐
@55_i__",0,0,[],everyone,@DoctorTro What this guy said makes sense. @55_i__,en,0,[],,[],False,False,False,False,False,False,False,False,False,False,Alger Woolf,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],"['DoctorTro', '55_i__']",False,AlgerWoolf72896,https://pbs.twimg.com/profile_images/1928165512925806592/rjVQsPmT_normal.jpg,1928165483980959744,1943781395333362064,0,2025-07-12 01:07:09+00:00,1041,0,"@DoctorTro What this guy said makes sense.🫛🌐🪐
@55_i__",0,0,[],everyone,@DoctorTro What this guy said makes sense. @55_i__,en,0,[],,[]
Anna,False,[<ReferencedTweet id=1943817039606345865 type=replied_to>],"['allison_wags', 'DoctorTro']",1943837772076519761,False,AnnatheBlack,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1587158082798637056,1943781395333362064,0,2025-07-12 01:00:14+00:00,1042,1,"@allison_wags @DoctorTro I know someone who was in a coma for ten days with sepsis caused by ….

Part of intestinal tract became necrotic. Has a bag now for life!",1,0,[],everyone,@allison_wags @DoctorTro I know someone who was in a coma for ten days with sepsis caused by .. Part of intestinal tract became necrotic. Has a bag now for life!,en,262,[],,[],False,False,False,False,False,False,False,False,False,False,Anna,False,[<ReferencedTweet id=1943817039606345865 type=replied_to>],"['allison_wags', 'DoctorTro']",False,AnnatheBlack,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1587158082798637056,1943781395333362064,0,2025-07-12 01:00:14+00:00,1042,1,"@allison_wags @DoctorTro I know someone who was in a coma for ten days with sepsis caused by ….

Part of intestinal tract became necrotic. Has a bag now for life!",1,0,[],everyone,@allison_wags @DoctorTro I know someone who was in a coma for ten days with sepsis caused by .. Part of intestinal tract became necrotic. Has a bag now for life!,en,262,[],,[]
Barb Dennis,False,[<ReferencedTweet id=1943806073552478528 type=replied_to>],"['dogluvr3333', 'DoctorTro']",1943837541394002120,False,2210BBJ,https://pbs.twimg.com/profile_images/1614694757850284033/Nzqxkuxe_normal.jpg,1593605315487899649,1943781395333362064,0,2025-07-12 00:59:19+00:00,1043,0,"@dogluvr3333 @DoctorTro True! Use this for all to get them selves quickly.

https://t.co/1jKt83AtCO",1,0,['https://isom.ca/wp-content/uploads/2024/09/Targeting-the-Mitochondrial-Stem-Cell-Connection-in-Cancer-Treatment-JOM-39.3.pdf'],everyone,@dogluvr3333 @DoctorTro True! Use this for all to get them selves quickly.,en,4614,[],,[],False,False,False,False,False,False,False,False,False,False,Barb Dennis,False,[<ReferencedTweet id=1943806073552478528 type=replied_to>],"['dogluvr3333', 'DoctorTro']",False,2210BBJ,https://pbs.twimg.com/profile_images/1614694757850284033/Nzqxkuxe_normal.jpg,1593605315487899649,1943781395333362064,0,2025-07-12 00:59:19+00:00,1043,0,"@dogluvr3333 @DoctorTro True! Use this for all to get them selves quickly.

https://t.co/1jKt83AtCO",1,0,['https://isom.ca/wp-content/uploads/2024/09/Targeting-the-Mitochondrial-Stem-Cell-Connection-in-Cancer-Treatment-JOM-39.3.pdf'],everyone,@dogluvr3333 @DoctorTro True! Use this for all to get them selves quickly.,en,4614,[],,[]
Barb Dennis,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943837318550630743,False,2210BBJ,https://pbs.twimg.com/profile_images/1614694757850284033/Nzqxkuxe_normal.jpg,1593605315487899649,1943781395333362064,0,2025-07-12 00:58:26+00:00,1044,0,"@DoctorTro Get the cures for the can.cers. This is the September 2024 with the step by step to cure it quickly! 

https://t.co/1jKt83AtCO",0,0,['https://isom.ca/wp-content/uploads/2024/09/Targeting-the-Mitochondrial-Stem-Cell-Connection-in-Cancer-Treatment-JOM-39.3.pdf'],everyone,@DoctorTro Get the cures for the can.cers. This is the September 2024 with the step by step to cure it quickly!,en,4614,[],,[],False,False,False,False,False,False,False,False,False,False,Barb Dennis,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,2210BBJ,https://pbs.twimg.com/profile_images/1614694757850284033/Nzqxkuxe_normal.jpg,1593605315487899649,1943781395333362064,0,2025-07-12 00:58:26+00:00,1044,0,"@DoctorTro Get the cures for the can.cers. This is the September 2024 with the step by step to cure it quickly! 

https://t.co/1jKt83AtCO",0,0,['https://isom.ca/wp-content/uploads/2024/09/Targeting-the-Mitochondrial-Stem-Cell-Connection-in-Cancer-Treatment-JOM-39.3.pdf'],everyone,@DoctorTro Get the cures for the can.cers. This is the September 2024 with the step by step to cure it quickly!,en,4614,[],,[]
accordingtokeri,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943833868785922263,False,accordingtokeri,https://pbs.twimg.com/profile_images/1397623524160729092/m4ZJ1hLo_normal.jpg,27916864,1943781395333362064,0,2025-07-12 00:44:43+00:00,1045,0,@DoctorTro It has a thyroid warning on the box… most probably taking it are clueless.,0,0,[],everyone,@DoctorTro It has a thyroid warning on the box. most probably taking it are clueless.,en,2527,[],,[],False,False,False,False,False,False,False,False,False,False,accordingtokeri,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,accordingtokeri,https://pbs.twimg.com/profile_images/1397623524160729092/m4ZJ1hLo_normal.jpg,27916864,1943781395333362064,0,2025-07-12 00:44:43+00:00,1045,0,@DoctorTro It has a thyroid warning on the box… most probably taking it are clueless.,0,0,[],everyone,@DoctorTro It has a thyroid warning on the box. most probably taking it are clueless.,en,2527,[],,[]
Ali Wagstaff,False,[<ReferencedTweet id=1943819133487132887 type=replied_to>],"['Bethteach2', 'DoctorTro']",1943833381025759594,False,allison_wags,https://pbs.twimg.com/profile_images/1840849981307047936/0-V1KYeM_normal.jpg,1840849625454198784,1943781395333362064,0,2025-07-12 00:42:47+00:00,1046,0,@Bethteach2 @DoctorTro I’ll loop back! ♥️,2,0,[],everyone,@Bethteach2 @DoctorTro Ill loop back!,en,336,[],,[],False,False,False,False,False,False,False,False,False,False,Ali Wagstaff,False,[<ReferencedTweet id=1943819133487132887 type=replied_to>],"['Bethteach2', 'DoctorTro']",False,allison_wags,https://pbs.twimg.com/profile_images/1840849981307047936/0-V1KYeM_normal.jpg,1840849625454198784,1943781395333362064,0,2025-07-12 00:42:47+00:00,1046,0,@Bethteach2 @DoctorTro I’ll loop back! ♥️,2,0,[],everyone,@Bethteach2 @DoctorTro Ill loop back!,en,336,[],,[]
Sig Curtis,False,[<ReferencedTweet id=1943790056621142175 type=replied_to>],"['tqlemd', 'DoctorTro']",1943833271009522039,False,RikardAron,https://pbs.twimg.com/profile_images/1942653999376707584/QsnW5pkC_normal.jpg,1525061736486735872,1943781395333362064,0,2025-07-12 00:42:21+00:00,1047,0,"@tqlemd @DoctorTro No, but strawmen might cause hay-fever.",0,0,[],everyone,@tqlemd @DoctorTro No but strawmen might cause hay-fever.,en,95,[],,[],False,False,False,False,False,False,False,False,False,False,Sig Curtis,False,[<ReferencedTweet id=1943790056621142175 type=replied_to>],"['tqlemd', 'DoctorTro']",False,RikardAron,https://pbs.twimg.com/profile_images/1942653999376707584/QsnW5pkC_normal.jpg,1525061736486735872,1943781395333362064,0,2025-07-12 00:42:21+00:00,1047,0,"@tqlemd @DoctorTro No, but strawmen might cause hay-fever.",0,0,[],everyone,@tqlemd @DoctorTro No but strawmen might cause hay-fever.,en,95,[],,[]
Unacceptable,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943833116637880407,False,otsleeel,https://pbs.twimg.com/profile_images/1787233030613991425/SL_3M178_normal.jpg,1529468497599860736,1943781395333362064,0,2025-07-12 00:41:44+00:00,1048,0,"@DoctorTro Nonsense.  It's safe and effective.

I'll report you to the college for misinformation.",0,0,[],everyone,@DoctorTro Nonsense. Its safe and effective. Ill report you to the college for misinformation.,en,1699,[],,[],False,False,False,False,False,False,False,False,False,False,Unacceptable,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,otsleeel,https://pbs.twimg.com/profile_images/1787233030613991425/SL_3M178_normal.jpg,1529468497599860736,1943781395333362064,0,2025-07-12 00:41:44+00:00,1048,0,"@DoctorTro Nonsense.  It's safe and effective.

I'll report you to the college for misinformation.",0,0,[],everyone,@DoctorTro Nonsense. Its safe and effective. Ill report you to the college for misinformation.,en,1699,[],,[]
Ronnie Lenn,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943832970793566321,False,roguerph,https://pbs.twimg.com/profile_images/1872831817029386240/ncaZDByC_normal.jpg,1666270460604981249,1943781395333362064,0,2025-07-12 00:41:09+00:00,1049,0,"@DoctorTro Don’t worry, I’m keeping a log of patient age and time from first glp-1 dispensed to first cancer pain/oral chemo drug dispensed. 🤯 we’ll get em one day 😉",1,0,[],everyone,@DoctorTro Dont worry Im keeping a log of patient age and time from first glp-1 dispensed to first cancer pain/oral chemo drug dispensed. well get em one day,en,39,[],,[],False,False,False,False,False,False,False,False,False,False,Ronnie Lenn,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,roguerph,https://pbs.twimg.com/profile_images/1872831817029386240/ncaZDByC_normal.jpg,1666270460604981249,1943781395333362064,0,2025-07-12 00:41:09+00:00,1049,0,"@DoctorTro Don’t worry, I’m keeping a log of patient age and time from first glp-1 dispensed to first cancer pain/oral chemo drug dispensed. 🤯 we’ll get em one day 😉",1,0,[],everyone,@DoctorTro Dont worry Im keeping a log of patient age and time from first glp-1 dispensed to first cancer pain/oral chemo drug dispensed. well get em one day,en,39,[],,[]
Sig Curtis,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943832743885865408,False,RikardAron,https://pbs.twimg.com/profile_images/1942653999376707584/QsnW5pkC_normal.jpg,1525061736486735872,1943781395333362064,0,2025-07-12 00:40:15+00:00,1050,0,"@DoctorTro Know a lady in town that took Ozempic, now she has pancreatic cancer.  I know that doesn't necessarily mean causation, but it's a data point.",0,0,[],everyone,@DoctorTro Know a lady in town that took Ozempic now she has pancreatic cancer. I know that doesnt necessarily mean causation but its a data point.,en,95,[],,[],False,False,False,False,False,False,False,False,False,False,Sig Curtis,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,RikardAron,https://pbs.twimg.com/profile_images/1942653999376707584/QsnW5pkC_normal.jpg,1525061736486735872,1943781395333362064,0,2025-07-12 00:40:15+00:00,1050,0,"@DoctorTro Know a lady in town that took Ozempic, now she has pancreatic cancer.  I know that doesn't necessarily mean causation, but it's a data point.",0,0,[],everyone,@DoctorTro Know a lady in town that took Ozempic now she has pancreatic cancer. I know that doesnt necessarily mean causation but its a data point.,en,95,[],,[]
ChaosDirector MD,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943831528229810378,False,RaymondRoentgen,https://pbs.twimg.com/profile_images/1532019240680701955/I3FltX13_normal.jpg,1410669319822921728,1943781395333362064,0,2025-07-12 00:35:25+00:00,1051,0,@DoctorTro Radiologist here. I personally haven’t seen an uptick. Take an anecdote as you wish.,5,0,[],everyone,@DoctorTro Radiologist here. I personally havent seen an uptick. Take an anecdote as you wish.,en,586,[],,[],False,False,False,False,False,False,False,False,False,False,ChaosDirector MD,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,RaymondRoentgen,https://pbs.twimg.com/profile_images/1532019240680701955/I3FltX13_normal.jpg,1410669319822921728,1943781395333362064,0,2025-07-12 00:35:25+00:00,1051,0,@DoctorTro Radiologist here. I personally haven’t seen an uptick. Take an anecdote as you wish.,5,0,[],everyone,@DoctorTro Radiologist here. I personally havent seen an uptick. Take an anecdote as you wish.,en,586,[],,[]
Anderson,False,[<ReferencedTweet id=1943830414394527903 type=replied_to>],"['DoctorTro', 'natashalkelsey']",1943830577037398202,False,Anderso22020864,https://pbs.twimg.com/profile_images/1247232014039859201/l1hDJrT0_normal.jpg,944684099125555201,1943781395333362064,0,2025-07-12 00:31:38+00:00,1052,0,"@DoctorTro @natashalkelsey
, I think his investment skills are great, he has a good grasp of market trends, and it seems very accurate💼🌺💯💯",0,0,[],everyone,@DoctorTro @natashalkelsey I think his investment skills are great he has a good grasp of market trends and it seems very accurate,en,0,[],,['Financial Services Business'],False,False,False,False,False,False,False,False,False,False,Anderson,False,[<ReferencedTweet id=1943830414394527903 type=replied_to>],"['DoctorTro', 'natashalkelsey']",False,Anderso22020864,https://pbs.twimg.com/profile_images/1247232014039859201/l1hDJrT0_normal.jpg,944684099125555201,1943781395333362064,0,2025-07-12 00:31:38+00:00,1052,0,"@DoctorTro @natashalkelsey
, I think his investment skills are great, he has a good grasp of market trends, and it seems very accurate💼🌺💯💯",0,0,[],everyone,@DoctorTro @natashalkelsey I think his investment skills are great he has a good grasp of market trends and it seems very accurate,en,0,[],,['Financial Services Business']
Vinny Maharajh,False,[<ReferencedTweet id=1943830414394527903 type=replied_to>],"['DoctorTro', 'q_xvx_']",1943830555705192469,False,MaharajhVinny,https://pbs.twimg.com/profile_images/788980939451957249/F1Ht3gmp_normal.jpg,1442035662,1943781395333362064,0,2025-07-12 00:31:33+00:00,1053,0,"@DoctorTro @q_xvx_
💥
This guy is a genius and is awesome. 🌈 🌺 💦 💎🦄🦄",0,0,[],everyone,@DoctorTro @q_xvx_ This guy is a genius and is awesome.,en,2,[],,[],False,False,False,False,False,False,False,False,False,False,Vinny Maharajh,False,[<ReferencedTweet id=1943830414394527903 type=replied_to>],"['DoctorTro', 'q_xvx_']",False,MaharajhVinny,https://pbs.twimg.com/profile_images/788980939451957249/F1Ht3gmp_normal.jpg,1442035662,1943781395333362064,0,2025-07-12 00:31:33+00:00,1053,0,"@DoctorTro @q_xvx_
💥
This guy is a genius and is awesome. 🌈 🌺 💦 💎🦄🦄",0,0,[],everyone,@DoctorTro @q_xvx_ This guy is a genius and is awesome.,en,2,[],,[]
Synergy,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943830324095451309,False,kula4488,https://pbs.twimg.com/profile_images/1918754625378828288/hFQuMOz6_normal.jpg,1725693022560485376,1943781395333362064,0,2025-07-12 00:30:38+00:00,1054,1,@DoctorTro People are better off just water fasting than taking this poison.,3,0,[],everyone,@DoctorTro People are better off just water fasting than taking this poison.,en,58,[],,[],False,False,False,False,False,False,False,False,False,False,Synergy,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,kula4488,https://pbs.twimg.com/profile_images/1918754625378828288/hFQuMOz6_normal.jpg,1725693022560485376,1943781395333362064,0,2025-07-12 00:30:38+00:00,1054,1,@DoctorTro People are better off just water fasting than taking this poison.,3,0,[],everyone,@DoctorTro People are better off just water fasting than taking this poison.,en,58,[],,[]
Serenity Now!,False,[<ReferencedTweet id=1943797929489432588 type=replied_to>],"['BreezyEvergreen', 'DoctorTro']",1943821635083284853,False,MRJenny8675309,https://pbs.twimg.com/profile_images/1275174157085483012/vdmfLY96_normal.jpg,1087741764948103174,1943781395333362064,0,2025-07-11 23:56:06+00:00,1055,0,@BreezyEvergreen @DoctorTro This class drug has been on the market for 25 years. There is plenty of post marketing data to show this isn’t true.,0,0,[],everyone,@BreezyEvergreen @DoctorTro This class drug has been on the market for 25 years. There is plenty of post marketing data to show this isnt true.,en,593,[],,[],False,False,False,False,False,False,False,False,False,False,Serenity Now!,False,[<ReferencedTweet id=1943797929489432588 type=replied_to>],"['BreezyEvergreen', 'DoctorTro']",False,MRJenny8675309,https://pbs.twimg.com/profile_images/1275174157085483012/vdmfLY96_normal.jpg,1087741764948103174,1943781395333362064,0,2025-07-11 23:56:06+00:00,1055,0,@BreezyEvergreen @DoctorTro This class drug has been on the market for 25 years. There is plenty of post marketing data to show this isn’t true.,0,0,[],everyone,@BreezyEvergreen @DoctorTro This class drug has been on the market for 25 years. There is plenty of post marketing data to show this isnt true.,en,593,[],,[]
Thomas Crockett,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943821200125571113,False,twcrockett,https://pbs.twimg.com/profile_images/1565699375468265472/7S1-SAFT_normal.jpg,60641261,1943781395333362064,0,2025-07-11 23:54:23+00:00,1056,1,"@DoctorTro If it’s an onslaught, why would you prescribe it at all?",0,0,[],everyone,@DoctorTro If its an onslaught why would you prescribe it at all?,en,155,[],,[],False,False,False,False,False,False,False,False,False,False,Thomas Crockett,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,twcrockett,https://pbs.twimg.com/profile_images/1565699375468265472/7S1-SAFT_normal.jpg,60641261,1943781395333362064,0,2025-07-11 23:54:23+00:00,1056,1,"@DoctorTro If it’s an onslaught, why would you prescribe it at all?",0,0,[],everyone,@DoctorTro If its an onslaught why would you prescribe it at all?,en,155,[],,[]
Beth Leonard,False,[<ReferencedTweet id=1943817039606345865 type=replied_to>],"['allison_wags', 'DoctorTro']",1943819133487132887,False,Bethteach2,https://pbs.twimg.com/profile_images/2979497689/101df79f932c78e0f831364b8553cf72_normal.jpeg,902923244,1943781395333362064,0,2025-07-11 23:46:10+00:00,1057,1,@allison_wags @DoctorTro Interested to know what you find out!,1,0,[],everyone,@allison_wags @DoctorTro Interested to know what you find out!,en,56,[],,[],False,False,False,False,False,False,False,False,False,False,Beth Leonard,False,[<ReferencedTweet id=1943817039606345865 type=replied_to>],"['allison_wags', 'DoctorTro']",False,Bethteach2,https://pbs.twimg.com/profile_images/2979497689/101df79f932c78e0f831364b8553cf72_normal.jpeg,902923244,1943781395333362064,0,2025-07-11 23:46:10+00:00,1057,1,@allison_wags @DoctorTro Interested to know what you find out!,1,0,[],everyone,@allison_wags @DoctorTro Interested to know what you find out!,en,56,[],,[]
Beth Leonard,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],1943819044949569983,False,Bethteach2,https://pbs.twimg.com/profile_images/2979497689/101df79f932c78e0f831364b8553cf72_normal.jpeg,902923244,1943781395333362064,0,2025-07-11 23:45:49+00:00,1058,0,@DoctorTro What do you think about micro-dosing a GLP-1 for a short period of time?,1,0,[],everyone,@DoctorTro What do you think about micro-dosing a GLP-1 for a short period of time?,en,56,[],,[],False,False,False,False,False,False,False,False,False,False,Beth Leonard,False,[<ReferencedTweet id=1943781395333362064 type=replied_to>],['DoctorTro'],False,Bethteach2,https://pbs.twimg.com/profile_images/2979497689/101df79f932c78e0f831364b8553cf72_normal.jpeg,902923244,1943781395333362064,0,2025-07-11 23:45:49+00:00,1058,0,@DoctorTro What do you think about micro-dosing a GLP-1 for a short period of time?,1,0,[],everyone,@DoctorTro What do you think about micro-dosing a GLP-1 for a short period of time?,en,56,[],,[]
