id,author_id,created_at,text,lang,source,retweet_count,reply_count,like_count,quote_count,hashtags,mentions,urls,possibly_sensitive,conversation_id,reply_settings,context_entities,referenced_tweets,total_reply,total_engage,text_clean,tmpid,Effectiveness_of_GLP1_Agonists,Personal_Experiences_and_Side_Effects,Perceptions_of_Weight_Loss,Food_Industry_Perceptions,Addiction_and_Cravings,Weight_Loss_Journey,Marketing_and_Product_Ideas,Mood_and_Energy,Scientific_Information,Societal_Issues,author_username,author_name,author_description,author_location,author_profile_image,author_protected,author_verified,author_created_at,author_url,author_followers_count,author_following_count,author_tweet_count,author_listed_count
1942345841265738155,2358192356,2025-07-07 22:11:50+00:00,"@adamdotdev I’m confused if this is supposed to be satire.
Your life objectively sucks if you don’t do all those things. Fat pills might make you skinnier but your life is still going to suck.",en,,0,0,3,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Im confused if this is supposed to be satire. Your life objectively sucks if you dont do all those things. Fat pills might make you skinnier but your life is still going to suck.,445,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942345430718718244,96022379,2025-07-07 22:10:12+00:00,"@TomWright165389 @adamdotdev Consider the purpose of tracking - likely to achieve a goal (which could be to lose, maintain or gain weight). If you track only weight it'll be like trying to drive by looking in the rear view mirror - you need to know day-to-day what to change",en,,0,0,3,0,[],"['TomWright165389', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942344320620564744 type=replied_to>],,,@TomWright165389 @adamdotdev Consider the purpose of tracking - likely to achieve a goal (which could be to lose maintain or gain weight). If you track only weight itll be like trying to drive by looking in the rear view mirror - you need to know day-to-day what to change,446,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942344938605404555,1711003003149516800,2025-07-07 22:08:15+00:00,"@adamdotdev No, I like e life instead lol imagine living life like this! May as well just go to prison.",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev No I like e life instead lol imagine living life like this! May as well just go to prison.,447,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942344844774629402,96022379,2025-07-07 22:07:52+00:00,"@TomWright165389 @djkgamc @adamdotdev Yes, the calibration takes changes in weight into account, but you need to be very diligent counting NET calories and aligning that to weight changes over a period of time to get a good idea of where maintenance is for you",en,,0,1,1,0,[],"['TomWright165389', 'djkgamc', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942344521330643338 type=replied_to>],,,@TomWright165389 @djkgamc @adamdotdev Yes the calibration takes changes in weight into account but you need to be very diligent counting NET calories and aligning that to weight changes over a period of time to get a good idea of where maintenance is for you,448,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942344536140747078,96022379,2025-07-07 22:06:39+00:00,"@TomWright165389 @adamboy55735145 @adamdotdev Agree, most people don't go to extreme lengths. Trouble with mass is that there are a lot of variables like hydration and hormonal changes that cause it to fluctuate a lot. It's also got a lot of lag - takes days for a deficit to register in terms of weight loss",en,,0,0,1,0,[],"['TomWright165389', 'adamboy55735145', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942342989910798568 type=replied_to>],,,@TomWright165389 @adamboy55735145 @adamdotdev Agree most people dont go to extreme lengths. Trouble with mass is that there are a lot of variables like hydration and hormonal changes that cause it to fluctuate a lot. Its also got a lot of lag - takes days for a deficit to register in terms of weight loss,449,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942344521330643338,1887272472371752960,2025-07-07 22:06:35+00:00,@cd_slash_x @djkgamc @adamdotdev Do people adjust their estimates if their count for in and out suggests their weight should be changing in a particular way and it doesn’t?,en,,0,2,0,0,[],"['cd_slash_x', 'djkgamc', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942343854394597582 type=replied_to>],,,@cd_slash_x @djkgamc @adamdotdev Do people adjust their estimates if their count for in and out suggests their weight should be changing in a particular way and it doesnt?,450,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,
1942344320620564744,1887272472371752960,2025-07-07 22:05:47+00:00,@cd_slash_x @adamdotdev If weight change is determined entirely by net calories then tracking your weight should be enough and either calories in OR calories out (though i think this is harder option to do accurately) should be enough,en,,0,1,0,0,[],"['cd_slash_x', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942343465242673622 type=replied_to>],,,@cd_slash_x @adamdotdev If weight change is determined entirely by net calories then tracking your weight should be enough and either calories in OR calories out (though i think this is harder option to do accurately) should be enough,451,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942344162994708972,1899550975993716736,2025-07-07 22:05:10+00:00,@Blind__Luck @adamdotdev people like making shit harder than it needs to be. losing a pound or two a week is fine,en,,0,0,0,0,[],"['Blind__Luck', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942299628927607162 type=replied_to>],,,@Blind__Luck @adamdotdev people like making shit harder than it needs to be. losing a pound or two a week is fine,452,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942344017842188775,96022379,2025-07-07 22:04:35+00:00,@IteraP52948 @TomWright165389 @adamdotdev It mostly doesn't vary outside a pretty narrow range unless you're doing a lot of cardio,en,,0,0,0,0,[],"['IteraP52948', 'TomWright165389', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942228119609340147 type=replied_to>],,,@IteraP52948 @TomWright165389 @adamdotdev It mostly doesnt vary outside a pretty narrow range unless youre doing a lot of cardio,453,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942344007172120941,394496947,2025-07-07 22:04:32+00:00,"@TomWright165389 @cd_slash_x @adamdotdev see screenshot, idk, Whoop does it

before whoop: if i eat 1500 calories in a typical day sans exercise, i seem to stay exactly the same weight. if i exercise MyFitnessPal had expenditures per exercise, or Strava gives you a number after a run, etc",en,,0,0,1,0,[],"['TomWright165389', 'cd_slash_x', 'adamdotdev']",[],False,1941973120455262574,everyone,"['Sports & Fitness Business', 'Strava']",[<ReferencedTweet id=1942342287612150261 type=replied_to>],,,@TomWright165389 @cd_slash_x @adamdotdev see screenshot idk Whoop does it before whoop  if i eat 1500 calories in a typical day sans exercise i seem to stay exactly the same weight. if i exercise MyFitnessPal had expenditures per exercise or Strava gives you a number after a run etc,454,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942343917011362200,3610632811,2025-07-07 22:04:11+00:00,"@adamdotdev You had me up until ""90 minutes of exercise"". Sorry but that's 90 minutes that could be better spent playing WoW or arguing with retards on the Internet about politics.",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,"['Entertainment', 'Video Games - Entertainment', 'Gaming Business', 'World of Warcraft', 'World of Warcraft', 'Gaming', 'Politics', 'News', 'Video games', 'MMORPGs', 'Fantasy games']",[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev You had me up until 90 minutes of exercise. Sorry but thats 90 minutes that could be better spent playing WoW or arguing with retards on the Internet about politics.,455,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942343854394597582,96022379,2025-07-07 22:03:56+00:00,"@TomWright165389 @djkgamc @adamdotdev You set a baseline for typical sedentary expenditure, then overlay significant exercise. So if your baseline is ~1,800 calories burned daily and you do an hour of running, you'd need to consume ~2,400 calories to be at maintenance",en,,0,1,1,0,[],"['TomWright165389', 'djkgamc', 'adamdotdev']",[],False,1941973120455262574,everyone,['Sports & Fitness Business'],[<ReferencedTweet id=1942342287612150261 type=replied_to>],,,@TomWright165389 @djkgamc @adamdotdev You set a baseline for typical sedentary expenditure then overlay significant exercise. So if your baseline is ~1800 calories burned daily and you do an hour of running youd need to consume ~2400 calories to be at maintenance,456,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942343465242673622,96022379,2025-07-07 22:02:23+00:00,"@TomWright165389 @adamdotdev If you don't know people that measure how many calories they expend, you don't know people who are acurately tracking their net calorie intake. It's impossible to control a deficit without tracking net calories, especially if doing a lot of cardio",en,,0,1,2,0,[],"['TomWright165389', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942166768178303329 type=replied_to>],,,@TomWright165389 @adamdotdev If you dont know people that measure how many calories they expend you dont know people who are acurately tracking their net calorie intake. Its impossible to control a deficit without tracking net calories especially if doing a lot of cardio,457,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942343455092662364,1441538228981583873,2025-07-07 22:02:21+00:00,@adamdotdev All these things are the last things you would do if you’re a fatass,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev All these things are the last things you would do if youre a fatass,458,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942342989910798568,1887272472371752960,2025-07-07 22:00:30+00:00,@adamboy55735145 @cd_slash_x @adamdotdev Body weight does tell you if you’re gaining weight or losing weight which is the goal and the outcome of changing the balances of calories in and calories out? No one is combusting their poop to see how many calories are leaving that way though,en,,0,1,0,0,[],"['adamboy55735145', 'cd_slash_x', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942342734552908283 type=replied_to>],,,@adamboy55735145 @cd_slash_x @adamdotdev Body weight does tell you if youre gaining weight or losing weight which is the goal and the outcome of changing the balances of calories in and calories out? No one is combusting their poop to see how many calories are leaving that way though,459,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942342734552908283,1887272472371752960,2025-07-07 21:59:29+00:00,"@adamboy55735145 @cd_slash_x @adamdotdev I hear people counting the calories in, never calories out (except indirectly by checking if their mass is changing or not)",en,,0,1,0,0,[],"['adamboy55735145', 'cd_slash_x', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942247588322849237 type=replied_to>],,,@adamboy55735145 @cd_slash_x @adamdotdev I hear people counting the calories in never calories out (except indirectly by checking if their mass is changing or not),460,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942342458634846409,252735925,2025-07-07 21:58:23+00:00,@adamdotdev Give me ozempic.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Give me ozempic.,461,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942342287612150261,1887272472371752960,2025-07-07 21:57:42+00:00,@djkgamc @cd_slash_x @adamdotdev How do you measure it? How do you get your resting and typical rates?,en,,0,2,0,0,[],"['djkgamc', 'cd_slash_x', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942341425427014137 type=replied_to>],,,@djkgamc @cd_slash_x @adamdotdev How do you measure it? How do you get your resting and typical rates?,462,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942341572512620858,1938681797497249792,2025-07-07 21:54:52+00:00,"@adamdotdev It’s wild that doing what humans did for 200,000 years is now considered extreme, and taking a weekly injection to not eat like a pig is just “normal.”",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Its wild that doing what humans did for 200000 years is now considered extreme and taking a weekly injection to not eat like a pig is just normal.,463,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942341425427014137,394496947,2025-07-07 21:54:17+00:00,@TomWright165389 @cd_slash_x @adamdotdev everyone serious is measuring how many calories they expend https://t.co/OduFPDw9CA,en,,0,1,1,0,[],"['TomWright165389', 'cd_slash_x', 'adamdotdev']",['https://x.com/djkgamc/status/1942341425427014137/photo/1'],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942166768178303329 type=replied_to>],,,@TomWright165389 @cd_slash_x @adamdotdev everyone serious is measuring how many calories they expend,464,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942340963860636077,394496947,2025-07-07 21:52:27+00:00,"@cd_slash_x @adamdotdev not really, those are the tools to do calories in &lt;= calories out.

hard part is inverse too: i like these tools and got used to them, but it’s hard to eat enough this way. last night i took my roommates ice cream cookie just to have more calories. felt disgusting but easy win.",en,,0,0,0,0,[],"['cd_slash_x', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941995920565953008 type=replied_to>],,,@cd_slash_x @adamdotdev not really those are the tools to do calories in <= calories out. hard part is inverse too  i like these tools and got used to them but its hard to eat enough this way. last night i took my roommates ice cream cookie just to have more calories. felt disgusting but easy win.,465,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942340735950557318,52382022,2025-07-07 21:51:33+00:00,@adamdotdev All we have to do?! Have you tried to be an obese?,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev All we have to do?! Have you tried to be an obese?,466,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942340245267308576,394496947,2025-07-07 21:49:36+00:00,"@RyanLikesCats81 @adamdotdev @tottinge you can run to work or meetings (i do, usually 15 minutes of running between each point)",en,,0,0,1,0,[],"['RyanLikesCats81', 'adamdotdev', 'tottinge']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942236978180989376 type=replied_to>],,,@RyanLikesCats81 @adamdotdev @tottinge you can run to work or meetings (i do usually 15 minutes of running between each point),467,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942339964416712875,394496947,2025-07-07 21:48:29+00:00,@jmattprice @adamdotdev but like unironically,en,,0,0,0,0,[],"['jmattprice', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941980162104443333 type=replied_to>],,,@jmattprice @adamdotdev but like unironically,468,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942339800549486611,394496947,2025-07-07 21:47:50+00:00,"@adamdotdev huh this is literally how i live but it’s like literally how everyone should live, jokes on them",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev huh this is literally how i live but its like literally how everyone should live jokes on them,469,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942337649219662043,946064719390969856,2025-07-07 21:39:17+00:00,"@adamdotdev just remember this folks, starvation is FREE! 

boycott food",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev just remember this folks starvation is FREE! boycott food,470,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942337248977969236,1911412333009629184,2025-07-07 21:37:41+00:00,@adamdotdev For some reason I read this like the choose life monologue from Trainspotting.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev For some reason I read this like the choose life monologue from Trainspotting.,471,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942336580288471335,1299360838940340225,2025-07-07 21:35:02+00:00,"@adamdotdev Oh, that's too hard!",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Oh thats too hard!,472,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942335252116193532,225911479,2025-07-07 21:29:45+00:00,@adamdotdev People with fast metabolism that can't get fat will never relate.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev People with fast metabolism that cant get fat will never relate.,473,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942335114244980964,1255016450802225152,2025-07-07 21:29:12+00:00,@Blind__Luck @adamdotdev And someone dealing with insatiable hunger?,en,,0,1,1,0,[],"['Blind__Luck', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942299628927607162 type=replied_to>],,,@Blind__Luck @adamdotdev And someone dealing with insatiable hunger?,474,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942334992727826870,1255016450802225152,2025-07-07 21:28:43+00:00,"@jmattprice @adamdotdev Cold plunging and sauna aren’t going to do anything for someone dealing with insatiable hunger, neither is creatine, magnesium and sunlight. High Protein isn’t effective for some people, it isn’t for me.",en,,0,0,0,0,[],"['jmattprice', 'adamdotdev']",[],False,1941973120455262574,everyone,"['Sauna', 'Sauna']",[<ReferencedTweet id=1941980162104443333 type=replied_to>],,,@jmattprice @adamdotdev Cold plunging and sauna arent going to do anything for someone dealing with insatiable hunger neither is creatine magnesium and sunlight. High Protein isnt effective for some people it isnt for me.,475,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942334781666017619,1852880016104992768,2025-07-07 21:27:53+00:00,"@adamdotdev ""avoid 95% of every grocery store"".
in countries other than the US, 95% of the store doesn't consist of goyslop",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev avoid 95% of every grocery store. in countries other than the US 95% of the store doesnt consist of goyslop,476,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942334214105371091,1255016450802225152,2025-07-07 21:25:38+00:00,@adamdotdev You’ve likely never experienced insatiable hunger.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Youve likely never experienced insatiable hunger.,477,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942333721056796977,2710038440,2025-07-07 21:23:40+00:00,"@adamdotdev This is posted as sarcasm, and I think really it shouldn't be. Too often people think it's a binary 0 or 1 thing. You either do everything on the list or give up entirely?

In reality if you can accomplish like 50% of this list you're already in very good shape and well on your",en,,0,0,5,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev This is posted as sarcasm and I think really it shouldnt be. Too often people think its a binary 0 or 1 thing. You either do everything on the list or give up entirely? In reality if you can accomplish like 50% of this list youre already in very good shape and well on your,478,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942333686982053982,30300703,2025-07-07 21:23:32+00:00,@adamdotdev This. This is why people take Ozempic. You answered your own question. But it’s not that great. Wait for a year when Retatutride comes out. Allows you to build muscle.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941989807900512677 type=replied_to>],,,@adamdotdev This. This is why people take Ozempic. You answered your own question. But its not that great. Wait for a year when Retatutride comes out. Allows you to build muscle.,479,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942333354608566451,94060845,2025-07-07 21:22:13+00:00,"@adamdotdev I only do like 5 of these things and I've never been a disgusting humongous fat person.
If I notice my abs disappearing I literally just cut out refined sugars, delay breakfast, and walk an extra 5k steps per day.

It's literally that easy.",en,,0,0,1,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev I only do like 5 of these things and Ive never been a disgusting humongous fat person. If I notice my abs disappearing I literally just cut out refined sugars delay breakfast and walk an extra 5k steps per day. Its literally that easy.,480,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942332854140305866,1259792368863232000,2025-07-07 21:20:13+00:00,"@adamdotdev I have tried nothing of this bullshit, nor any ozempic. Yet, my BMI is 26 and I am getting oldish.",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev I have tried nothing of this bullshit nor any ozempic. Yet my BMI is 26 and I am getting oldish.,481,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942332303990006038,2889268450,2025-07-07 21:18:02+00:00,@Blind__Luck @adamdotdev I would say smaller portions and not eating after 7pm would also work for most people.,en,,0,3,1,0,[],"['Blind__Luck', 'adamdotdev']",[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1942299628927607162 type=replied_to>],,,@Blind__Luck @adamdotdev I would say smaller portions and not eating after 7pm would also work for most people.,482,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942332056228229140,1915512470183305216,2025-07-07 21:17:03+00:00,@adamdotdev When you realize that social media and television are wants and not needs. You free up a lot of time to do a lot of things.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,['Entertainment & Leisure Business'],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev When you realize that social media and television are wants and not needs. You free up a lot of time to do a lot of things.,483,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942332039136522523,2889268450,2025-07-07 21:16:59+00:00,@adamdotdev Is this sarcasm ?   You are saying this as if doing all these things is easy.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Is this sarcasm ? You are saying this as if doing all these things is easy.,484,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942330903520239757,1936192109293289472,2025-07-07 21:12:28+00:00,@adamdotdev Sorry thats just too many thoughts,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Sorry thats just too many thoughts,485,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942330792757035413,108189866,2025-07-07 21:12:02+00:00,@adamdotdev 90 minutes of daily exercise hahaha,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev 90 minutes of daily exercise hahaha,486,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942330372282585388,791467185055027201,2025-07-07 21:10:22+00:00,@Hammaad_Sidd @adamdotdev r/woosh https://t.co/bAeEOr4MaI,en,,0,0,0,0,[],"['Hammaad_Sidd', 'adamdotdev']",['https://x.com/Royalparadigm/status/1942330372282585388/photo/1'],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941976907584532551 type=replied_to>],,,@Hammaad_Sidd @adamdotdev r/woosh,487,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942330309002793299,898303786787028992,2025-07-07 21:10:07+00:00,@adamdotdev ozempic literally just makes you not hungry,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev ozempic literally just makes you not hungry,488,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942330269228318978,1797068548193263616,2025-07-07 21:09:57+00:00,@adamdotdev absolutely criminal we dont have mandatory walks post-meal,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,"['Food & Beverage Business', 'Food', 'Meals']",[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev absolutely criminal we dont have mandatory walks post-meal,489,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942329882912154041,1298273993640706055,2025-07-07 21:08:25+00:00,"@adamdotdev id rather just die, that also makes you lose weight apparently.",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev id rather just die that also makes you lose weight apparently.,490,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942328800466833848,17493620,2025-07-07 21:04:07+00:00,"@adamdotdev All that takes discipline, willpower and time. Admittedly it should eventually become a habit and take less willpower, and one will rip the benefits of the healthier body too.

Once you take ozempic, you stop having to use willpower in many of those entries, making things easy.",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev All that takes discipline willpower and time. Admittedly it should eventually become a habit and take less willpower and one will rip the benefits of the healthier body too. Once you take ozempic you stop having to use willpower in many of those entries making things easy.,491,True,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,
1942327328081862768,1588784493208403968,2025-07-07 20:58:16+00:00,@adamdotdev You got me. All of that can only be accomplished by someone who is very well off. Real working people can never pull it off. Any other suggestions?,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev You got me. All of that can only be accomplished by someone who is very well off. Real working people can never pull it off. Any other suggestions?,492,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942323993882812656,1224185248491110401,2025-07-07 20:45:01+00:00,@adamdotdev Just say you wanna die at 55 with clogged arteries!,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Just say you wanna die at 55 with clogged arteries!,493,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942323678693450236,1664481499784290305,2025-07-07 20:43:46+00:00,@adamdotdev Sounds ghey,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Sounds ghey,494,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942322585422774395,936514956,2025-07-07 20:39:25+00:00,@adamdotdev Almost had me. Nicely played 👏,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Almost had me. Nicely played,495,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942321414377271437,1245965865276911618,2025-07-07 20:34:46+00:00,@adamdotdev Just wait till everyone discovers retatrutide,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Just wait till everyone discovers retatrutide,496,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942321380093038709,1912973484327620608,2025-07-07 20:34:38+00:00,@adamdotdev Human beings have proven time and again that convenience trumps disciplined gains.,en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,"['2024 US Presidential Election', 'Politics', 'United States politics', '2024 US Presidential Election']",[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Human beings have proven time and again that convenience trumps disciplined gains.,497,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942321059232931933,1911155707119865856,2025-07-07 20:33:21+00:00,"@adamdotdev Yes.
It didn't work.",en,,0,0,0,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev Yes. It didnt work.,498,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942319249546154495,217589596,2025-07-07 20:26:10+00:00,@adamdotdev i don’t think you understand what ozempic is for,en,,0,0,2,0,[],['adamdotdev'],[],False,1941973120455262574,everyone,[],[<ReferencedTweet id=1941973120455262574 type=replied_to>],,,@adamdotdev i dont think you understand what ozempic is for,499,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
